ccg,icb_name,year,month,emergency_admissions,elective_total,outpatient_first_total,outpatient_dna,gp_referrals,gp_appt_available,111_offered,111_answered,population,pop_65plus,pct_65plus,fx_asthma__qof_prevalence,fx_chd__qof_prevalence,fx_copd__qof_prevalence,fx_depression__qof_prevalence,fx_diabetes__qof_prevalence,fx_heart_failure__qof_prevalence,fx_hypertension__qof_prevalence,fx_deprivation_score__imd_2019,emergency_admissions_rate,gp_appt_available_rate,111_offered_rate,111_answered_rate,elective_total_rate,outpatient_first_total_rate,outpatient_dna_rate,gp_referrals_rate,month_num
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Mar,3125.0,3695.0,14000.0,725.0,7360.0,140619.0,21926.0,19682.0,33.0792,62086.0,18.768894048223657,,,,,,,,,94.47024111828581,4250.979467459914,662.8334421630511,594.9962514208324,111.70161309826115,423.22668020992046,21.91709593944231,222.49631188178674,3
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Apr,3135.0,3855.0,14705.0,845.0,6910.0,142585.0,7303.0,7290.0,33.0792,62086.0,18.768894048223657,,,,,,,,,94.77254588986432,4310.412585552251,220.77317468378922,220.38017848073713,116.53848944351738,444.5391666062057,25.544753198384484,208.89259716075358,4
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,May,3165.0,3990.0,15175.0,900.0,7470.0,142339.0,7949.0,7946.0,33.0792,62086.0,18.768894048223657,,,,,,,,,95.67946020459986,4302.975888171419,240.30206292776126,240.21137149628768,120.61960385982732,458.7474908703959,27.207429442066314,225.8216643691504,5
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Jun,2985.0,3670.0,15055.0,870.0,7475.0,134496.0,7469.0,7467.0,33.0792,62086.0,18.768894048223657,,,,,,,,,90.23797431618661,4065.8782558223897,225.79143389199254,225.73097293767685,110.94585116931485,455.1198336114537,26.30051512733077,225.97281675493966,6
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Jul,3125.0,4100.0,16635.0,1010.0,8120.0,151177.0,7731.0,7722.0,33.0792,62086.0,18.768894048223657,,,,,,,,,94.47024111828581,4570.15284529251,233.71181890734962,233.43974461292896,123.94495634719098,502.883987520859,30.532781929429973,245.47147452175386,7
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Aug,3015.0,3885.0,15230.0,940.0,7650.0,131584.0,6874.0,6873.0,33.0792,62086.0,18.768894048223657,,,,,,,,,91.14488863092215,3977.8471063387265,207.80429998307093,207.77406950591308,117.44540375825292,460.41016711407775,28.41664852838037,231.26315025756367,8
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Sep,2945.0,4055.0,15545.0,910.0,7660.0,142511.0,7030.0,7026.0,33.0792,62086.0,18.768894048223657,,,,,,,,,89.02875522987254,4308.175530242569,212.52025441969576,212.39933251106436,122.58458487508767,469.93276741880095,27.50973421364483,231.56545502914219,9
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Oct,3230.0,4410.0,17370.0,910.0,8415.0,182160.0,17941.23157262703,17934.59309477378,33.0792,62086.0,18.768894048223657,,,,,,,,,97.64444121986021,5506.783719074222,542.371991240025,542.1713068869193,133.31640426612495,525.1033882318799,27.50973421364483,254.38946528332002,10
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Nov,3130.0,3845.0,11995.0,960.0,5210.0,152204.0,10009.452574287277,10004.95798399797,33.0792,62086.0,18.768894048223657,,,,,,,,,94.62139350407507,4601.199545333624,302.590527409589,302.4546538005142,116.23618467193886,362.61457350842824,29.0212580715374,157.5007859924061,11
07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB,2024.0,Dec,3265.0,3480.0,12115.0,1040.0,5330.0,139904.0,11767.051405515433,11764.911124425285,33.0792,62086.0,18.768894048223657,,,,,,,,,98.70250792038502,4229.364676292051,355.7235787296982,355.65887701109114,105.20206050932308,366.2422307673704,31.439696244165518,161.12844325134827,12
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Apr,2730.0,2850.0,11015.0,455.0,4605.0,,,,23.7548,52969.0,22.298230252412143,,,,,,,,,114.92414164716183,,,,119.9757522690151,463.69575833094785,19.154023607860307,193.85555761361914,4
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,May,2850.0,3435.0,13215.0,480.0,5625.0,,,,23.7548,52969.0,22.298230252412143,,,,,,,,,119.9757522690151,,,,144.6023540505498,556.3086197315911,20.20644248741307,236.79424789937192,5
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Jun,2740.0,3035.0,12325.0,475.0,5165.0,115216.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,115.34510919898294,4850.219745062051,,,127.76365197770556,518.8425076195127,19.995958711502517,217.42974051560105,6
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Jul,2855.0,3330.0,12100.0,505.0,4990.0,114050.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,120.18623604492566,4801.13492851971,,,140.18219475642817,509.3707377035378,21.258861366965835,210.0628083587317,7
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Aug,2780.0,3405.0,12425.0,465.0,5055.0,118189.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,117.02897940626737,4975.373398218466,,,143.33945139508646,523.0521831377238,19.574991159681414,212.7990974455689,8
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Sep,2780.0,3195.0,12830.0,450.0,5405.0,124743.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,117.02897940626737,5251.2755316820185,,,134.49913280684325,540.1013689864785,18.943539831949753,227.5329617593076,9
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Oct,2880.0,3125.0,13420.0,480.0,5630.0,144904.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,121.23865492447842,6099.988212908549,,,131.5523599440955,564.9384545439237,20.20644248741307,237.00473167528247,10
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Nov,2880.0,3395.0,14220.0,550.0,6225.0,140110.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,121.23865492447842,5898.176368565511,,,142.91848384326536,598.6158586896122,23.15321535016081,262.05230100863827,11
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Nov,2880.0,3395.0,14220.0,550.0,6225.0,140110.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,121.23865492447842,5898.176368565511,,,142.91848384326536,598.6158586896122,23.15321535016081,262.05230100863827,11
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2022.0,Dec,2880.0,2850.0,11650.0,505.0,4805.0,125012.0,,,23.7548,52969.0,22.298230252412143,,,,,,,,,121.23865492447842,5262.599558826006,,,119.9757522690151,490.4271978715881,21.258861366965835,202.27490865004125,12
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,Jan,2925.0,3050.0,10715.0,545.0,4710.0,133316.0,,,24.3082,54118.0,22.263269184884113,,,,,,,,,120.32976526439639,5484.4044396541085,,,125.47206292526802,440.797755489917,22.42041780140035,193.7617758616434,1
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,Feb,2865.0,3185.0,10490.0,425.0,4735.0,124245.0,,,24.3082,54118.0,22.263269184884113,,,,,,,,,117.861462387178,5111.238182999976,,,131.0257443990094,431.54161970034806,17.48381204696358,194.79023539381774,2
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,Mar,3090.0,3635.0,11375.0,505.0,5300.0,149686.0,,,24.3082,54118.0,22.263269184884113,,,,,,,,,127.11759817674694,6157.839741321859,,,149.53801597814729,467.94908713931926,20.774882549921426,218.03342082095753,3
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,Apr,2960.0,3115.0,9795.0,420.0,4325.0,115811.0,15760.921700267856,9895.42226409696,24.3082,54118.0,22.263269184884113,,,,,,,,,121.76960860944044,4764.277075225644,648.3788063397477,407.08165409602356,128.14605770892126,402.9504447059017,17.27812014052871,177.92349906615874,4
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,May,3300.0,3690.0,12025.0,500.0,5395.0,130160.0,15209.81704312824,9506.435426028876,24.3082,54118.0,22.263269184884113,,,,,,,,,135.7566582470113,5354.571708312422,625.7072528253116,391.0793652359647,151.8006269489308,494.68903497585177,20.56919064348656,221.94156704321998,5
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,Jun,3355.0,3795.0,12170.0,520.0,5485.0,138248.0,13220.756109135215,8268.968049684048,24.3082,54118.0,22.263269184884113,,,,,,,,,138.01926921779483,5687.29893616146,543.8805057196837,340.1719604777009,156.120156984063,500.65410026246286,21.391958269226024,225.64402135904757,6
07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB,2023.0,Jul,3170.0,3490.0,11290.0,460.0,4960.0,126671.0,13933.019308310437,8764.914277257905,24.3082,54118.0,22.263269184884113,,,,,,,,,130.4086686797048,5211.039896002172,573.1818607840332,360.57438548547015,143.5729506915362,464.45232472992654,18.923655392007635,204.04637118338667,7
